iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_cases_per_hundred,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,total_deaths_per_hundred,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,hosp_admissions_per_mil_total,total_hosp_admissions_per_hundred
DEU,Europe,Germany,27/10/2022,35461920,78905,65164.429,153193,196,156.143,425356.7,4253.567,946.445,781.631,1837.511,18.37511,2.351,1.873,0.79,1685,20.211,0,0,1451,17.404,13512,162.073,0,0,0,0,0,0,0,0,0,188215262,64834966,63520801,61786118,160744,97103,225.76,77.77,76.19,74.11,1165,760,0.001,23.15,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,62203.265,622.03265
DEU,Europe,Germany,28/10/2022,35523412,61492,60764.286,153377,184,157,426094.281,4260.94281,737.581,728.852,1839.718,18.39718,2.207,1.883,0.78,1643,19.707,0,0,1415,16.973,12874,154.42,0,0,0,0,0,0,0,0,0,188336263,64836392,63521784,61883860,121001,95069,225.9,77.77,76.19,74.23,1140,782,0.001,23.15,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,62357.685,623.57685
DEU,Europe,Germany,29/10/2022,35523412,0,60764.286,153377,0,157,426094.281,4260.94281,0,728.852,1839.718,18.39718,0,1.883,0.77,1592,19.096,0,0,1399,16.781,12212,146.48,0,0,0,0,0,0,0,0,0,188366288,64836764,63522130,61908148,30025,93732,225.94,77.77,76.19,74.26,1124,782,0.001,23.15,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,62504.165,625.04165
DEU,Europe,Germany,30/10/2022,35523412,0,60764.286,153377,0,157,426094.281,4260.94281,0,728.852,1839.718,18.39718,0,1.883,0.75,1585,19.012,0,0,1338,16.049,12039,144.405,0,0,0,0,0,0,0,0,0,188373346,64836802,63522200,61913746,7058,93385,225.95,77.77,76.19,74.26,1120,779,0.001,23.15,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,145124.33,5.32,19.18,1740.7294,62648.57,626.4857
DEU,Europe,Germany,31/10/2022,35571131,47719,56919.571,153544,167,151.714,426666.658,4266.66658,572.377,682.736,1841.721,18.41721,2.003,1.82,0.73,1584,19,0,0,1266,15.185,11909,142.845,0,0,0,0,0,0,0,0,0,188410460,64837149,63522561,61943103,37114,86074,225.99,77.77,76.19,74.3,1032,707,0.001,23.15,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,62791.415,627.91415
DEU,Europe,Germany,01/11/2022,35619687,48556,47351.286,153694,150,134.143,427249.075,4272.49075,582.417,567.967,1843.52,18.4352,1.799,1.609,0.71,1583,18.988,0,0,1225,14.694,10027,120.271,0,0,0,0,0,0,0,0,0,188463834,64837630,63523077,61986380,53374,74793,226.06,77.77,76.19,74.35,897,655,0.001,23.15,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,62911.686,629.11686
DEU,Europe,Germany,02/11/2022,35649648,29961,38090.429,153814,120,116.714,427608.449,4276.08449,359.375,456.885,1844.96,18.4496,1.439,1.4,0.71,1557,18.676,0,0,1154,13.842,9090,109.032,0,0,0,0,0,0,0,0,0,188574241,64838445,63523977,62074324,110407,74246,226.19,77.77,76.2,74.46,891,632,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,63020.718,630.20718
DEU,Europe,Germany,03/11/2022,35728277,78629,38051,154095,281,128.857,428551.584,4285.51584,943.135,456.412,1848.33,18.4833,3.371,1.546,0.75,1485,17.812,0,0,1091,13.086,9170,109.992,0,0,0,0,0,0,0,0,0,188718913,64839556,63525196,62189221,144672,71950,226.36,77.77,76.2,74.59,863,656,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,63130.71,631.3071
DEU,Europe,Germany,04/11/2022,35784912,56635,37357.143,154328,233,135.857,429230.907,4292.30907,679.322,448.089,1851.125,18.51125,2.795,1.63,0.77,1418,17.009,0,0,1047,12.558,8942,107.257,0,0,0,0,0,0,0,0,0,188827413,64840418,63526135,62275481,108500,70164,226.49,77.77,76.2,74.7,842,575,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,63237.967,632.37967
DEU,Europe,Germany,05/11/2022,35784912,0,37357.143,154328,0,135.857,429230.907,4292.30907,0,448.089,1851.125,18.51125,0,1.63,0.78,1349,16.181,0,0,1020,12.235,8765,105.134,0,0,0,0,0,0,0,0,0,188852810,64840746,63526541,62295689,25397,69503,226.52,77.77,76.2,74.72,834,569,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,63343.101,633.43101
DEU,Europe,Germany,06/11/2022,35784912,0,37357.143,154328,0,135.857,429230.907,4292.30907,0,448.089,1851.125,18.51125,0,1.63,0.78,1343,16.109,0,0,1030,12.355,8759,105.062,0,0,0,0,0,0,0,0,0,188860396,64840857,63526652,62302070,7586,69579,226.53,77.77,76.2,74.73,835,579,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,147118.92,5.36,11.2,1764.654,63448.163,634.48163
DEU,Europe,Germany,07/11/2022,35823771,38859,36091.429,154535,207,141.571,429697.01,4296.9701,466.104,432.907,1853.608,18.53608,2.483,1.698,0.77,1311,15.725,0,0,1023,12.271,8647,103.719,0,0,0,0,0,0,0,0,0,188919336,64841366,63527115,62349080,58940,72697,226.6,77.78,76.2,74.79,872,602,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,63551.882,635.51882
DEU,Europe,Germany,08/11/2022,35884834,61063,37878.143,154785,250,155.857,430429.445,4304.29445,732.435,454.339,1856.607,18.56607,2.999,1.869,0.77,1287,15.437,0,0,944,11.323,9039,108.421,0,0,0,0,0,0,0,0,0,189054345,64842632,63528109,62454860,135009,84359,226.77,77.78,76.2,74.91,1012,715,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,63660.303,636.60303
DEU,Europe,Germany,09/11/2022,35932654,47820,40429.429,155012,227,171.143,431003.034,4310.03034,573.589,484.941,1859.329,18.59329,2.723,2.053,0.76,1222,14.658,0,0,925,11.095,8972,107.617,0,0,0,0,0,0,0,0,0,189187341,64843598,63528910,62559683,132996,87586,226.93,77.78,76.2,75.04,1051,736,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,63767.92,637.6792
DEU,Europe,Germany,10/11/2022,35971322,38668,34720.714,155187,175,156,431466.847,4314.66847,463.813,416.466,1861.429,18.61429,2.099,1.871,0.76,1189,14.262,0,0,908,10.891,8213,98.513,0,0,0,0,0,0,0,0,0,189331408,64844804,63529858,62673154,144067,87499,227.1,77.78,76.2,75.17,1050,750,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,63866.433,638.66433
DEU,Europe,Germany,11/11/2022,36005025,33703,31444.714,155403,216,153.571,431871.106,4318.71106,404.259,377.171,1864.019,18.64019,2.591,1.842,0.77,1140,13.674,0,0,919,11.023,7780,93.319,0,0,0,0,0,0,0,0,0,189442840,64845556,63530736,62761073,111432,87918,227.23,77.78,76.2,75.28,1055,734,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,63959.752,639.59752
DEU,Europe,Germany,12/11/2022,36005025,0,31444.714,155403,0,153.571,431871.106,4318.71106,0,377.171,1864.019,18.64019,0,1.842,0.78,1124,13.482,0,0,889,10.663,7590,91.04,0,0,0,0,0,0,0,0,0,189466935,64845798,63531010,62780305,24095,87732,227.26,77.78,76.2,75.3,1052,722,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,64050.792,640.50792
DEU,Europe,Germany,13/11/2022,36005025,0,31444.714,155403,0,153.571,431871.106,4318.71106,0,377.171,1864.019,18.64019,0,1.842,0.79,1079,12.942,0,0,858,10.291,7475,89.661,0,0,0,0,0,0,0,0,0,189474621,64845873,63531100,62786418,7686,87746,227.27,77.78,76.2,75.31,1052,717,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,148904.52,5.39,9.8,1786.0718,64140.453,641.40453
DEU,Europe,Germany,14/11/2022,36033395,28370,29946.286,155588,185,150.429,432211.397,4322.11397,340.291,359.198,1866.238,18.66238,2.219,1.804,0.79,1096,13.146,0,0,822,9.86,7473,89.637,0,0,0,0,0,0,0,0,0,189531022,64846406,63531563,62830742,56401,87384,227.34,77.78,76.2,75.36,1048,720,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,64230.09,642.3009
DEU,Europe,Germany,15/11/2022,36080574,47179,27962.857,155807,219,146,432777.297,4327.77297,565.9,335.407,1868.865,18.68865,2.627,1.751,0.8,1043,12.511,0,0,815,9.776,7195,86.302,0,0,0,0,0,0,0,0,0,189640711,64847180,63532264,62915586,109689,83767,227.47,77.78,76.21,75.47,1005,650,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,64316.392,643.16392
DEU,Europe,Germany,16/11/2022,36119184,38610,26647.143,156030,223,145.429,433240.414,4332.40414,463.117,319.626,1871.54,18.7154,2.675,1.744,0.8,1017,12.199,0,0,780,9.356,7089,85.031,0,0,0,0,0,0,0,0,0,189752319,64848078,63532958,63002354,111608,80711,227.6,77.78,76.21,75.57,968,640,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,64401.423,644.01423
DEU,Europe,Germany,17/11/2022,36152490,33306,25881.143,156192,162,143.571,433639.911,4336.39911,399.497,310.438,1873.483,18.73483,1.943,1.722,0.81,954,11.443,0,0,769,9.224,6946,83.316,0,0,0,0,0,0,0,0,0,189879619,64848757,63533655,63101996,127300,78316,227.76,77.78,76.21,75.69,939,565,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,64484.739,644.84739
DEU,Europe,Germany,18/11/2022,36180077,27587,25007.429,156410,218,143.857,433970.81,4339.7081,330.899,299.958,1876.098,18.76098,2.615,1.726,0.83,937,11.239,0,0,723,8.672,7005,84.023,0,0,0,0,0,0,0,0,0,189973624,64849504,63534422,63175151,94005,75826,227.87,77.79,76.21,75.78,910,564,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,64568.762,645.68762
DEU,Europe,Germany,19/11/2022,36180077,0,25007.429,156410,0,143.857,433970.81,4339.7081,0,299.958,1876.098,18.76098,0,1.726,0.85,902,10.819,0,0,717,8.6,6967,83.567,0,0,0,0,0,0,0,0,0,189996087,64849935,63534687,63192773,22463,75593,227.9,77.79,76.21,75.8,907,591,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,64652.329,646.52329
DEU,Europe,Germany,20/11/2022,36180077,0,25007.429,156410,0,143.857,433970.81,4339.7081,0,299.958,1876.098,18.76098,0,1.726,0.87,903,10.831,0,0,718,8.612,6991,83.855,0,0,0,0,0,0,0,0,0,190002474,64849983,63534753,63197392,6387,75408,227.9,77.79,76.21,75.8,904,587,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,151256.72,5.44,12.87,1814.2858,64736.184,647.36184
DEU,Europe,Germany,21/11/2022,36205405,25328,24572.857,156613,203,146.429,434274.613,4342.74613,303.803,294.745,1878.533,18.78533,2.435,1.756,0.88,919,11.023,0,0,730,8.756,6951,83.375,0,0,0,0,0,0,0,0,0,190051065,64850390,63535249,63235338,48591,74292,227.96,77.79,76.21,75.85,891,569,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,64819.559,648.19559
DEU,Europe,Germany,22/11/2022,36247081,41676,23786.714,156812,199,143.571,434774.506,4347.74506,499.893,285.316,1880.92,18.8092,2.387,1.722,0.9,941,11.287,0,0,744,8.924,7141,85.654,0,0,0,0,0,0,0,0,0,190145621,64851010,63535884,63308195,94556,72130,228.07,77.79,76.21,75.94,865,547,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,64905.213,649.05213
DEU,Europe,Germany,23/11/2022,36280371,33290,23026.714,156951,139,131.571,435173.811,4351.73811,399.305,276.2,1882.587,18.82587,1.667,1.578,0.91,925,11.095,0,0,756,9.068,7241,86.854,0,0,0,0,0,0,0,0,0,190242676,64851746,63536510,63382615,97055,70051,228.19,77.79,76.21,76.03,840,524,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,64992.067,649.92067
DEU,Europe,Germany,24/11/2022,36318461,38090,23710.143,157114,163,131.714,435630.691,4356.30691,456.88,284.397,1884.542,18.84542,1.955,1.58,0.94,897,10.759,0,0,766,9.188,7335,87.981,0,0,0,0,0,0,0,0,0,190351469,64852474,63537210,63466355,108793,67407,228.32,77.79,76.21,76.13,809,531,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,65080.048,650.80048
DEU,Europe,Germany,25/11/2022,36348477,30016,24057.143,157388,274,139.714,435990.725,4359.90725,360.034,288.559,1887.829,18.87829,3.287,1.676,0.95,887,10.639,0,0,798,9.572,7417,88.965,0,0,0,0,0,0,0,0,0,190427831,64853024,63537857,63524522,76362,64887,228.41,77.79,76.21,76.2,778,503,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,65169.013,651.69013
DEU,Europe,Germany,26/11/2022,36348477,0,24057.143,157388,0,139.714,435990.725,4359.90725,0,288.559,1887.829,18.87829,0,1.676,0.97,883,10.591,0,0,798,9.572,7589,91.028,0,0,0,0,0,0,0,0,0,190444152,64853366,63538107,63536802,16321,64009,228.43,77.79,76.21,76.21,768,490,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,65260.041,652.60041
DEU,Europe,Germany,27/11/2022,36348477,0,24057.143,157388,0,139.714,435990.725,4359.90725,0,288.559,1887.829,18.87829,0,1.676,0.99,897,10.759,0,0,802,9.62,7632,91.544,0,0,0,0,0,0,0,0,0,190449928,64853463,63538216,63541193,5776,63922,228.44,77.79,76.21,76.22,767,497,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,154001.12,5.5,14.88,1847.2042,65351.585,653.51585
DEU,Europe,Germany,28/11/2022,36373165,24688,23965.714,157495,107,126,436286.851,4362.86851,296.126,287.463,1889.112,18.89112,1.283,1.511,1.01,928,11.131,0,0,787,9.44,7706,92.432,0,0,0,0,0,0,0,0,0,190486641,64853810,63538503,63569311,36713,62225,228.48,77.79,76.21,76.25,746,489,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,65444.017,654.44017
DEU,Europe,Germany,29/11/2022,36419717,46552,24662.286,157657,162,120.714,436845.231,4368.45231,558.379,295.818,1891.056,18.91056,1.943,1.448,1.03,895,10.735,0,0,774,9.284,8122,97.421,0,0,0,0,0,0,0,0,0,190563379,64854344,63539032,63627373,76738,59680,228.58,77.79,76.21,76.32,716,476,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,65541.438,655.41438
DEU,Europe,Germany,30/11/2022,36463485,43768,26159.143,157791,134,120,437370.217,4373.70217,524.986,313.772,1892.663,18.92663,1.607,1.439,1.03,900,10.795,0,0,770,9.236,8465,101.536,0,0,0,0,0,0,0,0,0,190643018,64854933,63539723,63687213,79639,57192,228.67,77.79,76.21,76.39,686,455,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,65642.974,656.42974
DEU,Europe,Germany,01/12/2022,36499600,36115,25877,157943,152,118.429,437803.407,4378.03407,433.19,310.388,1894.486,18.94486,1.823,1.421,1.04,882,10.579,0,0,788,9.452,8809,105.662,0,0,0,0,0,0,0,0,0,190728797,64855539,63540319,63752064,85779,53904,228.77,77.79,76.21,76.47,647,438,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,65748.636,657.48636
DEU,Europe,Germany,02/12/2022,36530020,30420,25934.714,158109,166,103,438168.287,4381.68287,364.88,311.08,1896.477,18.96477,1.991,1.235,1.04,903,10.831,0,0,795,9.536,9083,108.948,0,0,0,0,0,0,0,0,0,190789528,64856204,63540883,63797596,60731,51671,228.85,77.79,76.22,76.52,620,454,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,65857.584,658.57584
DEU,Europe,Germany,03/12/2022,36530020,0,25934.714,158109,0,103,438168.287,4381.68287,0,311.08,1896.477,18.96477,0,1.235,1.05,926,11.107,0,0,835,10.016,9210,110.472,0,0,0,0,0,0,0,0,0,190803316,64856472,63541395,63807819,13788,51309,228.86,77.79,76.22,76.54,615,444,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,65968.056,659.68056
DEU,Europe,Germany,04/12/2022,36530020,0,25934.714,158109,0,103,438168.287,4381.68287,0,311.08,1896.477,18.96477,0,1.235,1.06,951,11.407,0,0,848,10.172,9217,110.556,0,0,0,0,0,0,0,0,0,190806765,64856492,63541434,63810310,3449,50977,228.87,77.79,76.22,76.54,611,433,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,157377.33,5.58,18.15,1887.7009,66078.612,660.78612
DEU,Europe,Germany,05/12/2022,36557861,27841,26385.143,158198,89,100.429,438502.233,4385.02233,333.946,316.483,1897.545,18.97545,1.068,1.205,1.08,970,11.635,0,0,896,10.747,9315,111.731,0,0,0,0,0,0,0,0,0,190839019,64856713,63541719,63834398,32254,50340,228.91,77.79,76.22,76.57,604,415,0,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,66190.343,661.90343
DEU,Europe,Germany,06/12/2022,36604648,46787,26418.714,158386,188,104.143,439063.431,4390.63431,561.198,316.886,1899.8,18.998,2.255,1.249,1.09,1013,12.151,0,0,917,10.999,9568,114.766,0,0,0,0,0,0,0,0,0,190901867,64857121,63542077,63881264,62848,48355,228.98,77.79,76.22,76.62,580,397,0,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,66305.109,663.05109
DEU,Europe,Germany,07/12/2022,36649979,45331,26642,158559,173,109.714,439607.165,4396.07165,543.734,319.564,1901.875,19.01875,2.075,1.316,1.09,991,11.887,0,0,939,11.263,9845,118.088,0,0,0,0,0,0,0,0,0,190973575,64857574,63542666,63934335,71708,47222,229.07,77.8,76.22,76.69,566,377,0,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,66423.197,664.23197
DEU,Europe,Germany,08/12/2022,36690235,40256,27233.571,158684,125,105.857,440090.025,4400.90025,482.86,326.66,1903.374,19.03374,1.499,1.27,1.09,969,11.623,0,0,956,11.467,10072,120.811,0,0,0,0,0,0,0,0,0,191047243,64858106,63543218,63989291,73668,45492,229.16,77.8,76.22,76.75,546,367,0,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,66544.008,665.44008
DEU,Europe,Germany,09/12/2022,36726061,35826,28005.857,158851,167,106,440519.749,4405.19749,429.724,335.923,1905.377,19.05377,2.003,1.271,1.1,1002,12.019,0,0,945,11.335,10277,123.27,0,0,0,0,0,0,0,0,0,191100040,64858617,63543740,64028319,52797,44359,229.22,77.8,76.22,76.8,532,345,0,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,66667.278,666.67278
DEU,Europe,Germany,10/12/2022,36726061,0,28005.857,158851,0,106,440519.749,4405.19749,0,335.923,1905.377,19.05377,0,1.271,1.1,980,11.755,0,0,919,11.023,10632,127.528,0,0,0,0,0,0,0,0,0,191111560,64858770,63543973,64037111,11520,44035,229.23,77.8,76.22,76.81,528,328,0,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,66794.806,667.94806
DEU,Europe,Germany,11/12/2022,36726061,0,28005.857,158851,0,106,440519.749,4405.19749,0,335.923,1905.377,19.05377,0,1.271,1.11,987,11.839,0,0,931,11.167,10767,129.147,0,0,0,0,0,0,0,0,0,191116226,64858863,63544133,64040554,4666,44209,229.24,77.8,76.22,76.82,530,339,0,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,162162.53,5.72,25.17,1945.0983,66923.953,669.23953
DEU,Europe,Germany,12/12/2022,36758926,32865,28723.571,158966,115,109.714,440913.956,4409.13956,394.207,344.532,1906.757,19.06757,1.379,1.316,1.12,1068,12.81,0,0,936,11.227,10784,129.351,0,0,0,0,0,0,0,0,0,191143266,64859206,63544445,64060027,27040,43464,229.27,77.8,76.22,76.84,521,356,0,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,67053.304,670.53304
DEU,Europe,Germany,13/12/2022,36812671,53745,29717.571,159177,211,113,441558.614,4415.58614,644.658,356.455,1909.288,19.09288,2.531,1.355,1.12,1105,13.254,0,0,948,11.371,11340,136.02,0,0,0,0,0,0,0,0,0,191198382,64859602,63544902,64100246,55116,42359,229.34,77.8,76.22,76.89,508,354,0,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,67189.324,671.89324
DEU,Europe,Germany,14/12/2022,36860998,48327,30145.571,159364,187,115,442138.284,4421.38284,579.67,361.588,1911.531,19.11531,2.243,1.379,1.11,1073,12.87,0,0,967,11.599,11819,141.766,0,0,0,0,0,0,0,0,0,191256216,64860098,63545522,64142739,57834,40377,229.41,77.8,76.22,76.94,484,361,0,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,67331.09,673.3109
DEU,Europe,Germany,15/12/2022,36905873,44875,30805.429,159594,230,130,442676.548,4426.76548,538.264,369.503,1914.289,19.14289,2.759,1.559,1.11,1078,12.93,0,0,991,11.887,12076,144.849,0,0,0,0,0,0,0,0,0,191320005,64860652,63545993,64189196,63789,38966,229.48,77.8,76.22,76.99,467,364,0,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,67475.939,674.75939
DEU,Europe,Germany,16/12/2022,36946574,40701,31501.857,159737,143,126.571,443164.746,4431.64746,488.198,377.857,1916.005,19.16005,1.715,1.518,1.11,1123,13.47,0,0,1003,12.031,12317,147.739,0,0,0,0,0,0,0,0,0,191365880,64860948,63546432,64223271,45875,37977,229.54,77.8,76.22,77.03,456,333,0,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,67623.678,676.23678
DEU,Europe,Germany,17/12/2022,36946574,0,31501.857,159737,0,126.571,443164.746,4431.64746,0,377.857,1916.005,19.16005,0,1.518,1.1,1104,13.242,0,0,1031,12.367,12436,149.167,0,0,0,0,0,0,0,0,0,191375770,64861098,63546601,64230702,9890,37744,229.55,77.8,76.22,77.04,453,333,0,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,67772.845,677.72845
DEU,Europe,Germany,18/12/2022,36946574,0,31501.857,159737,0,126.571,443164.746,4431.64746,0,377.857,1916.005,19.16005,0,1.518,1.1,1136,13.626,0,0,1023,12.271,12483,149.73,0,0,0,0,0,0,0,0,0,191378568,64861125,63546637,64232822,2798,37477,229.55,77.8,76.22,77.05,450,323,0,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,168865.73,5.91,35.29,2025.5015,67922.575,679.22575
DEU,Europe,Germany,19/12/2022,36980883,34309,31708.143,159884,147,131.143,443576.274,4435.76274,411.528,380.331,1917.768,19.17768,1.763,1.573,1.1,1175,14.094,0,0,1052,12.618,12533,150.33,0,0,0,0,0,0,0,0,0,191401240,64861413,63546969,64249561,22672,36853,229.58,77.8,76.22,77.07,442,315,0,14.81,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947,83369840,0,0,0,0,68072.905,680.72905
